date, textBlobSentimentAverage, vaderSentimentAverage2016-07-01, 0.008777777777777775, -0.363268
2016-06-30, 0.02284126984126984, -0.280596
2016-06-29, 0.03862164502164502, -0.209956
2016-06-28, 0.035910774410774414, -0.067312
2016-06-27, 0.00308484848484849, -0.142656
2016-06-26, 0.08315865800865803, -0.03375999999999999
2016-06-25, 0.0013181818181818227, -0.10261199999999998
2016-06-24, 0.04554761904761905, -0.04683199999999999
2016-06-23, 0.047880230880230884, -0.158004
2016-06-22, 0.036011832611832606, -0.095448
2016-06-21, 0.0379949494949495, -0.357616
2016-06-20, 0.004862626262626258, -0.35034800000000005
2016-06-19, 0.026073593073593075, -0.096672
2016-06-18, 0.009362157287157285, -0.23640799999999998
2016-06-17, -0.010063492063492063, -0.295452
2016-06-16, 0.05093391053391054, -0.270616
2016-06-15, 0.0519060606060606, -0.30349999999999994
2016-06-14, 0.0482, -0.152276
2016-06-13, 0.026623520923520928, -0.15546800000000005
2016-06-12, 0.00092020202020202, -0.21814000000000003
2016-06-11, 0.07765476190476191, -0.20533200000000001
2016-06-10, 0.02589267676767677, -0.132216
2016-06-09, 0.06362878787878788, -0.08808400000000002
2016-06-08, -0.0009656565656565708, -0.09144000000000002
2016-06-07, 0.04268253968253969, -0.12053199999999997
2016-06-06, 0.017486291486291487, -0.25718
2016-06-05, 0.057542568542568534, -0.17945599999999998
2016-06-04, 0.07435064935064935, -0.16688399999999998
2016-06-03, 0.02166666666666666, -0.12275999999999998
2016-06-02, 0.0026698412698412687, -0.27406400000000003
2016-06-01, 0.04903787878787879, -0.35397199999999995
2016-05-31, 0.023227922077922077, -0.18395600000000006
2016-05-30, -0.07868398268398269, -0.10204799999999999
2016-05-29, 0.08432575757575755, -0.12334399999999998
2016-05-28, 0.0896533189033189, -0.21208399999999997
2016-05-27, 0.03546284271284272, -0.24908800000000003
2016-05-26, -0.0009464646464646464, -0.23769200000000001
2016-05-25, 0.015613888888888889, -0.3478719999999999
2016-05-24, 0.006740404040404036, -0.14934
2016-05-23, -0.012525252525252517, -0.31994800000000007
2016-05-22, 0.011199134199134203, -0.38832
2016-05-21, 0.0601329365079365, -0.370376
2016-05-20, 0.025440404040404044, -0.17790399999999998
2016-05-19, 0.028335209235209238, -0.20448000000000005
2016-05-18, 0.07894343434343436, -0.154624
2016-05-17, 0.01932611832611833, -0.157636
2016-05-16, 0.07580909090909091, -0.20023599999999997
2016-05-15, 0.09075802240087955, -0.18474000000000002
2016-05-14, 0.028553751803751807, -0.141796
2016-05-13, -0.03778441558441558, -0.06842
2016-05-12, 0.00014242424242423945, -0.232316
2016-05-11, 0.00939246031746032, -0.097424
2016-05-10, 0.008294612794612794, -0.31436
2016-05-09, 0.07360808080808082, -0.11721999999999999
2016-05-08, 0.07503703703703703, -0.09496800000000002
2016-05-07, 0.05396580086580086, -0.22246400000000002
2016-05-06, -0.03306493506493507, -0.26246400000000003
2016-05-05, -0.025212121212121207, -0.16577999999999996
2016-05-04, 0.016722222222222225, -0.32778399999999996
2016-05-03, 0.024522727272727276, -0.06327599999999999
2016-05-02, 0.0034539682539682587, -0.322048
2016-05-01, 0.031274891774891775, -0.01712799999999999
2016-04-30, -0.03404377104377104, -0.18864800000000004
2016-04-29, -0.03182070707070706, -0.18942399999999998
2016-04-28, 0.04276785714285714, -0.15916800000000003
2016-04-27, -0.03134343434343435, -0.21602800000000003
2016-04-26, 0.0363939393939394, -0.22419200000000003
2016-04-25, 0.0038636363636363603, -0.25895599999999996
2016-04-24, -0.00275396825396826, -0.196856
2016-04-23, 0.011490909090909092, -0.23667999999999995
2016-04-22, -0.050100000000000006, -0.12435999999999998
2016-04-21, 0.021340909090909098, -0.072636
2016-04-20, 0.017833333333333333, -0.123352
2016-04-19, 0.008030303030303025, -0.197868
2016-04-18, 0.049484848484848465, -0.20924399999999999
2016-04-17, 0.010833333333333337, -0.250172
2016-04-16, -0.013914478114478115, -0.10292000000000004
2016-04-15, 0.05537518037518039, -0.13953600000000002
2016-04-14, 0.011709018759018757, -0.22161199999999995
2016-04-13, -0.017266666666666666, -0.26133199999999995
2016-04-12, 0.03783333333333332, -0.126588
2016-04-11, -0.015915945165945165, -0.108384
2016-04-10, 0.05145454545454545, -0.12811999999999998
2016-04-09, 0.04423232323232322, -0.19777999999999998
2016-04-08, -0.01020779220779221, -0.182092
2016-04-07, -0.07751515151515151, -0.144768
2016-04-06, -0.030722222222222227, -0.15816
2016-04-05, 0.019279509379509376, -0.199644
2016-04-04, 0.013836796536796536, -0.221956
2016-04-03, -0.0325, -0.18694400000000003
2016-04-02, 0.026261904761904757, -0.25937599999999994
2016-04-01, -0.002486387686387679, -0.17103200000000002
2016-03-31, -0.027324675324675328, -0.130152
2016-03-30, 0.054257936507936526, -0.28807200000000005
2016-03-29, 0.08231666666666668, -0.128592
2016-03-28, -0.0034811688311688314, -0.236264
2016-03-26, -0.06353982683982684, -0.30148400000000003
2016-03-25, 0.037483333333333334, -0.3952959999999999
2016-03-24, 0.0037942039442039467, -0.34808
2016-03-23, 0.0005382395382395356, -0.27936
2016-03-22, 0.04572538572538573, -0.34797599999999995
2016-03-21, 0.056380952380952386, -0.12825200000000003
2016-03-20, 0.06798629148629148, -0.106144
2016-03-19, 0.009676767676767674, -0.377416
2016-03-18, -0.0051565656565656535, -0.26417599999999997
2016-03-17, 0.09108249158249158, -0.14844400000000005
2016-03-16, 0.010194227994227995, -0.10909200000000001
2016-03-15, 0.08272727272727275, -0.23078400000000002
2016-03-14, 0.05938528138528139, -0.136248
