,Date,textBlobSentimentAverage,vaderSentimentAverage,textBlobSentimentAverage_cv,vaderSentimentAverage_cv,Adj Close,trend
100,2016-02-09,0.038129148629148624,-0.229928,-0.006159624819624834,-0.169952,16014.379883000001,1
101,2016-02-08,0.0268023088023088,-0.21384,0.007560519480519468,-0.20111199999999996,16027.049805,1
102,2016-02-05,0.01965151515151515,-0.182724,0.046724651274651266,-0.16225679999999998,16204.969727000002,1
103,2016-02-04,0.03638257575757575,-0.133156,0.04637533670033669,-0.14290239999999998,16416.580078,1
104,2016-02-03,0.007859259259259262,-0.23439999999999994,0.04258672679172678,-0.14701439999999996,16336.660156,0
105,2016-02-02,-0.0801582251082251,-0.12508799999999998,0.005507198172198163,-0.14935279999999995,16153.540038999998,0
106,2016-02-01,0.025180303030303032,-0.05272400000000002,0.00178308561808561,-0.14561839999999995,16449.179688,1
107,2016-01-29,0.032398989898989906,-0.15562399999999996,-0.002818109668109674,-0.16756639999999995,16466.300781,1
108,2016-01-28,-0.005363636363636367,-0.08296400000000002,0.012140808080808072,-0.15914159999999994,16069.639647999998,0
109,2016-01-27,-0.03546060606060606,-0.298224,1.2626262626252994e-05,-0.20824159999999994,15944.459961000002,0
110,2016-01-26,-0.0035535353535353547,-0.32854,0.001151919191919183,-0.22978639999999997,16167.230469,1
111,2016-01-25,-0.04927272727272727,-0.19671600000000009,-0.012250303030303038,-0.2124136,15885.219727000002,0
112,2016-01-22,-0.0423,-0.358232,-0.022979855699855712,-0.28239040000000004,16093.509766,1
113,2016-01-21,-0.016866522366522373,-0.11240399999999999,-0.02564245310245311,-0.2391632,15882.679688,0
114,2016-01-20,0.033433333333333336,-0.14674,-0.00910124098124099,-0.22916799999999998,15766.740234,0
115,2016-01-19,0.035333333333333335,-0.19006,-0.006070072150072159,-0.18830960000000002,16016.019531,1
116,2016-01-15,-0.03672222222222222,-0.273168,0.009547243867243855,-0.22593280000000004,15988.080078,0
117,2016-01-14,0.008984848484848483,-0.30887600000000004,0.004277546897546886,-0.24969600000000006,16379.049805,1
118,2016-01-13,0.0334949494949495,-0.07288,0.009452496392496382,-0.20621840000000008,16151.410156,0
119,2016-01-12,0.03814285714285714,-0.179592,0.013757864357864347,-0.19505920000000007,16516.220703,1
120,2016-01-11,0.02357777777777778,-0.14556399999999994,0.013495642135642128,-0.19601600000000008,16398.570312,0
121,2016-01-08,0.03299242424242424,-0.24382800000000004,0.0315286628186628,-0.16789840000000003,16346.450195,0
122,2016-01-07,0.018135642135642137,-0.17534000000000002,0.027527219817219804,-0.16704800000000003,16514.099609,1
123,2016-01-06,-0.06496296296296297,-0.375156,0.009819071669071654,-0.21296640000000006,16906.509766,1
124,2016-01-05,0.07454978354978355,-0.3462240000000001,0.014698532948532933,-0.24025920000000006,17158.660156,1
125,2016-01-04,0.053129148629148616,-0.26655999999999996,0.022768807118807098,-0.28142160000000005,17148.939453,0
126,2015-12-31,-0.01443771043771044,-0.082616,0.006210762385762364,-0.17352719999999996,17425.029297,1
127,2015-12-30,-0.018924242424242427,-0.264768,-0.008199915824915844,-0.17316879999999996,17603.869141,1
128,2015-12-29,0.07909090909090909,-0.22275599999999998,0.008617053872053852,-0.19164399999999998,17720.980469,1
129,2015-12-28,0.013138888888888884,-0.261848,0.011629001924001904,-0.18574159999999998,17528.269531,0
130,2015-12-24,0.0061506734006734,-0.297688,0.001111014911014893,-0.2349944,17552.169922,1
131,2015-12-23,0.029238095238095237,-0.2068,0.0043308561808561635,-0.22398479999999998,17602.609375,1
132,2015-12-22,0.02912575757575757,-0.24802399999999997,-0.012837195767195783,-0.2277984,17417.269531,0
133,2015-12-21,0.017191197691197698,-0.204912,0.005508417508417493,-0.21667519999999998,17251.619141,0
134,2015-12-18,0.04507359307359307,-0.218516,0.006537104377104361,-0.23419279999999992,17128.550781,0
135,2015-12-17,0.04736063011063012,-0.15947599999999998,0.01018407888407887,-0.21648319999999993,17495.839844,1
136,2015-12-16,-0.005486435786435784,-0.13814400000000002,0.005648552188552174,-0.20312959999999994,17749.089844,1
137,2015-12-15,0.02178268398268398,-0.198536,0.02140508898508897,-0.18615199999999996,17524.910156,0
138,2015-12-14,-0.0011580086580086624,-0.186212,0.02151449254449253,-0.18017679999999997,17368.5,0
139,2015-12-11,0.00248383838383838,-0.2820079999999999,0.0049768253968253805,-0.2373768,17265.210938,0
140,2015-12-10,-0.0004333333333333322,-0.307264,0.0005336219336219188,-0.2591224,17574.75,1
141,2015-12-09,0.012111111111111112,-0.28756800000000005,0.0031874458874458734,-0.2793936,17492.300781,0
142,2015-12-08,0.06892440892440893,-0.268928,0.01996306360306359,-0.2927232,17568.0,1
143,2015-12-07,0.012577441077441073,-0.23176,0.019132693232693218,-0.27550559999999996,17730.509766,1
144,2015-12-04,0.052221212121212134,-0.223752,0.03771807562807562,-0.24577999999999994,17847.630859,1
145,2015-12-03,0.00789724164724165,-0.18920400000000004,0.025512642172642163,-0.2298351999999999,17477.669922,0
146,2015-12-02,0.061893939393939376,-0.083092,0.035375941835941824,-0.2001015999999999,17729.679688,1
147,2015-12-01,0.03534090909090909,-0.14211600000000002,0.039547659007659,-0.18477519999999995,17888.349609,1
148,2015-11-30,0.02290692640692641,-0.121796,0.03605204573204572,-0.15199199999999996,17719.919922,0
149,2015-11-27,0.047915873015873016,-0.123524,0.020170901875901866,-0.2048144,17813.390625,1
150,2015-11-25,-0.028086167800453508,-0.211404,0.0019265254586683087,-0.24961439999999996,17813.390625,1
151,2015-11-24,0.06480606060606059,-0.089436,0.01786273757988043,-0.20401279999999997,17812.189453,0
152,2015-11-23,0.07796406926406925,-0.201304,0.031542391259534105,-0.18043519999999996,17792.679688,0
153,2015-11-20,0.008195670995670997,-0.289732,0.034477864357864346,-0.24806,17823.810547,1
154,2015-11-19,-0.009303030303030306,-0.33007200000000003,0.019656046176046167,-0.2961872,17732.75,0
155,2015-11-18,0.023902777777777776,-0.4641480000000001,0.008843787878787871,-0.348756,17737.160156,1
156,2015-11-17,-0.0385904761904762,-0.269392,0.0014715800865800748,-0.34334,17489.5,0
157,2015-11-16,0.0035454545454545443,-0.33558400000000005,-0.0024499206349206477,-0.33778559999999996,17483.009766,0
158,2015-11-13,0.05099372294372293,-0.299912,-0.002894704184704199,-0.3745671999999999,17245.240234,0
159,2015-11-12,-0.028312354312354317,-0.133716,-0.0008390798090798221,-0.3474319999999999,17448.070312,1
160,2015-11-11,-0.03732020202020202,-0.123876,-0.009012211122211134,-0.30509039999999993,17702.220703,1
161,2015-11-10,0.04774949494949495,-0.3526360000000001,0.003248798978798967,-0.27439199999999997,17758.210938,1
162,2015-11-09,-0.053028860028860036,-0.128752,-0.003983639693639708,-0.20777839999999995,17730.480469,0
163,2015-11-06,0.06943398268398268,-0.15442000000000006,0.028114800384800374,-0.19243519999999997,17910.330078,1
164,2015-11-05,0.042440404040404035,-0.044232,0.02705298220298219,-0.1307543999999999,17863.429688,0
165,2015-11-04,-0.01773131313131314,-0.08777199999999999,0.034112491582491564,-0.12255839999999991,17867.580078,1
166,2015-11-03,0.05511544011544012,-0.21932800000000005,0.038678263588263574,-0.13892479999999993,17918.150391,1
167,2015-11-02,-0.02395873015873016,-0.17198799999999995,0.025059956709956692,-0.13554799999999992,17828.759766,0
168,2015-10-30,-0.014412518037518038,-0.24073200000000006,0.028303744588744573,-0.18220479999999992,17663.539062,0
169,2015-10-29,-0.0050114100185528814,-0.1702,0.016278374561945974,-0.1723791999999999,17755.800781,1
170,2015-10-28,-0.009213203463203465,-0.0933,0.019227479901051316,-0.1566415999999999,17779.519531,1
171,2015-10-27,0.0385974025974026,-0.13451200000000002,0.01819140486497628,-0.16002959999999994,17581.429688,0
172,2015-10-26,0.017343386243386244,-0.19172,0.005460731464302879,-0.16609279999999993,17623.050781,1
173,2015-10-23,-0.047939393939393934,-0.22957199999999997,0.007066707551707541,-0.1369207999999999,17646.699219,1
174,2015-10-22,0.043512962962962975,-0.240972,0.008049819624819616,-0.1582127999999999,17489.160156,0
175,2015-10-21,0.01899386724386724,-0.173264,0.008379915824915814,-0.1545215999999999,17168.609375,0
176,2015-10-20,0.08377056277056275,-0.22003199999999995,0.028986409331409314,-0.1799655999999999,17217.109375,1
177,2015-10-19,-0.011515151515151513,-0.290812,0.017364569504569487,-0.23093039999999992,17230.539062,1
178,2015-10-16,0.04836969696969698,-0.093784,0.02393987012987011,-0.21211919999999998,17215.970703,0
179,2015-10-15,0.03254713804713804,-0.22783600000000004,0.013695185185185166,-0.21367999999999995,17141.75,0
180,2015-10-14,0.027227272727272718,-0.19718,0.02144367003367001,-0.19495359999999992,16924.75,0
181,2015-10-13,0.027610389610389613,-0.170692,0.031645747955747934,-0.18223599999999993,17081.890625,1
182,2015-10-12,-0.026336580086580092,-0.26176400000000005,0.021883583453583426,-0.19025119999999995,17131.859375,1
183,2015-10-09,-0.0013787878787878793,-0.14928799999999998,0.006467243867243841,-0.2147727999999999,17084.490234,0
184,2015-10-08,-0.006210437710437713,-0.20143599999999998,-0.0002969215969216246,-0.22092159999999988,17050.75,0
185,2015-10-07,0.030354545454545457,-0.041424,0.011041303511303485,-0.17685359999999983,16912.289062,0
186,2015-10-06,0.050856046176046166,-0.24644800000000006,0.015372108706108677,-0.16516159999999985,16790.189453,0
187,2015-10-05,0.0812020202020202,-0.16431200000000004,0.030964677248677224,-0.16058159999999985,16776.429688,0
188,2015-10-02,0.008150793650793653,-0.299304,0.018748573352573333,-0.2414143999999999,16472.369141,0
189,2015-10-01,0.03379848484848485,-0.17454799999999995,0.015337061087061071,-0.2270343999999999,16272.009766,0
190,2015-09-30,0.05169155844155845,-0.10862000000000001,0.009434968734968721,-0.21589599999999987,16284.700195,1
191,2015-09-29,0.0012876262626262648,-0.215288,0.019620776815776803,-0.21038879999999988,16049.129883000001,0
192,2015-09-28,0.0757164502164502,-0.051476000000000015,0.03412898268398267,-0.1698471999999999,16001.889647999998,0
193,2015-09-25,0.07748484848484848,-0.111616,0.030850675435675417,-0.1784399999999999,16314.669922,1
194,2015-09-24,0.004255757575757578,-0.347364,0.03144430169830168,-0.20485519999999996,16201.320312,0
195,2015-09-23,0.05647373737373738,-0.205004,0.02759575912975911,-0.23556079999999993,16279.889647999998,1
196,2015-09-22,0.07662289562289562,-0.224912,0.04956290235690234,-0.2377623999999999,16330.469727000002,1
197,2015-09-21,0.017227272727272726,-0.198292,0.04641290235690233,-0.21743759999999987,16510.189453,1
198,2015-09-18,0.030492424242424238,-0.07552000000000003,0.012087609427609402,-0.18579679999999987,16384.580078,0
199,2015-09-17,0.05584126984126983,-0.12546000000000002,0.007931284271284245,-0.16590639999999984,16674.740234,1
200,2015-09-16,0.005534367484367483,-0.165608,0.005592703222703195,-0.15936959999999983,16739.949219,1
201,2015-09-15,0.007139682539682544,-0.201516,0.025020639730639706,-0.14938719999999983,16599.849609,0
202,2015-09-14,0.0648161616161616,-0.12145600000000002,0.03276478114478112,-0.13791199999999984,16370.959961000002,0
203,2015-09-11,0.08282857142857142,-0.10986,0.04396402597402595,-0.17080159999999983,16433.089844,1
204,2015-09-10,0.04314671717171717,-0.204636,0.05116543290043287,-0.17142559999999984,16330.400391,0
205,2015-09-09,0.021454545454545452,-0.09500399999999999,0.04249310966810964,-0.16613519999999984,16253.570312,0
206,2015-09-08,0.07263636363636364,-0.228032,0.04469523088023085,-0.16404559999999985,16492.679688,1
207,2015-09-04,0.029587325637325638,-0.20083600000000004,0.0274725601250601,-0.13032799999999983,16102.379883000001,0
208,2015-09-03,0.06992539682539682,-0.12478800000000001,0.026930366762866736,-0.10967919999999984,16374.759766,1
209,2015-09-02,-0.014414141414141412,-0.2771480000000001,0.02195380110630108,-0.12846159999999987,16351.379883000001,0
210,2015-09-01,0.023121212121212115,-0.142056,0.026139034391534366,-0.15187599999999984,16058.349609,0
211,2015-08-31,0.06656277056277056,-0.242216,0.034956512746512715,-0.19740879999999986,16528.029297,1
212,2015-08-28,0.00852188552188552,-0.269948,0.012629278499278468,-0.25573119999999977,16643.009766,1
213,2015-08-27,0.04304733044733045,-0.265596,0.016614502164502134,-0.2804391999999998,16654.769531,1
214,2015-08-26,0.03936666666666667,-0.1684,0.011175281385281358,-0.26567599999999975,16285.509766,0
215,2015-08-25,0.054070418470418484,-0.118084,0.03400240019240017,-0.23388239999999977,15666.44043,0
216,2015-08-24,-0.002965079365079367,-0.21844,0.02840824434824432,-0.20809359999999977,15871.349609,1
217,2015-08-21,-0.014893578643578638,-0.07650000000000001,0.018788701298701277,-0.15023919999999974,16459.75,1
218,2015-08-20,-0.0018361162646876913,-0.1869,0.007607394351680043,-0.16400239999999974,16990.689453,1
219,2015-08-19,0.005369047619047618,-0.046100000000000016,0.00927421974850544,-0.12953439999999977,17348.730469,1
220,2015-08-18,0.07025454545454546,-0.16716000000000006,0.01946120387548957,-0.1495463999999998,17511.339844,1
221,2015-08-17,-0.040832323232323234,-0.246876,0.003612314986600679,-0.14470719999999979,17545.179688,1
222,2015-08-14,-0.021987878787878785,-0.177024,0.01318694805194803,-0.18830319999999975,17477.400391,0
223,2015-08-13,0.050849639249639235,-0.07067999999999999,0.009305966810966787,-0.16900719999999975,17408.25,0
224,2015-08-12,0.000454545454545463,-0.17674800000000002,0.01756334054834053,-0.15498159999999975,17402.509766,0
225,2015-08-11,0.011946428571428577,-0.19644800000000004,0.006693383838383818,-0.15220479999999975,17402.839844,1
226,2015-08-10,-0.021010101010101014,-0.150204,0.004050526695526675,-0.15422079999999977,17615.169922,1
227,2015-08-07,-0.013804473304473305,-0.3743640000000001,0.012941354016354004,-0.23213599999999976,17373.380859,0
228,2015-08-06,0.0020651515151515086,-0.16195599999999996,0.010965098605098589,-0.22523759999999976,17419.75,1
229,2015-08-05,0.06624603174603175,-0.24992399999999995,0.02841632515632514,-0.24518159999999978,17540.470703,1
230,2015-08-04,0.0645465367965368,-0.21828000000000003,0.03277266955266954,-0.25255759999999977,17550.689453,1
231,2015-08-03,-0.04668253968253969,-0.31404400000000005,0.014474141414141394,-0.26371359999999977,17598.199219,1
232,2015-07-31,0.15223400673400672,-0.14712800000000004,0.0525805791245791,-0.21022159999999976,17689.859375,1
233,2015-07-30,-0.06880772005772005,-0.194848,0.025909727753727723,-0.20553519999999975,17745.980469,1
234,2015-07-29,0.033166666666666664,-0.22156000000000006,0.04187956902356899,-0.18703839999999974,17751.390625,1
235,2015-07-28,0.017562770562770554,-0.25832000000000005,0.03732026166426163,-0.18674399999999974,17630.269531,0
236,2015-07-27,-0.018524074074074068,-0.33007600000000004,0.023126329966329934,-0.23038639999999977,17440.589844,0
237,2015-07-24,-0.017388888888888888,-0.12478399999999999,0.013613092833092805,-0.24874319999999978,17568.529297,1
238,2015-07-23,-0.017277777777777774,-0.20678400000000002,0.00664498316498314,-0.2384359999999998,17731.919922,1
239,2015-07-22,0.07977402597402597,-0.22536400000000004,0.026304603174603147,-0.2174935999999998,17851.039062,1
240,2015-07-21,0.044375757575757575,-0.120348,0.024585512265512234,-0.20446639999999977,17919.289062,1
241,2015-07-20,0.06349783549783547,-0.118748,0.030596190476190437,-0.15920559999999978,18100.410156,1
242,2015-07-17,0.042790909090909095,-0.21928,0.03835916305916302,-0.15942479999999978,18086.449219,0
243,2015-07-16,0.10635016835016836,0.0049720000000000155,0.050754045214045175,-0.13436079999999978,18120.25,1
244,2015-07-15,0.051187590187590185,-0.14395999999999998,0.048291996151996114,-0.13940319999999978,18050.169922,0
245,2015-07-14,0.032975252525252526,-0.14192400000000002,0.055453713323713294,-0.1244831999999998,18053.580078,1
246,2015-07-13,0.04252777777777778,-0.18578000000000006,0.055166339586339555,-0.1371943999999998,17977.679688,0
247,2015-07-10,0.05531781076066791,-0.08320399999999997,0.03903432694289834,-0.1653655999999998,17760.410156,0
248,2015-07-09,0.09688989898989897,-0.27480400000000005,0.05181725623582763,-0.1919415999999998,17548.619141,0
249,2015-07-08,0.024659692159692152,-0.085816,0.0482436391122105,-0.1719487999999998,17515.419922,0
250,2015-07-07,0.002906060606060612,-0.294224,0.04022586133443272,-0.1867231999999998,17776.910156,1
251,2015-07-06,-0.00623809523809524,-0.30930799999999997,0.034707073455644846,-0.2094711999999998,17683.580078,0
252,2015-07-02,0.03505411255411255,-0.15705999999999998,0.005413506493506451,-0.16391679999999975,17730.109375,1
253,2015-07-01,0.03238939393939394,-0.23742,0.013139004329004287,-0.14953919999999976,17757.910156,1
254,2015-06-30,0.09766969696969698,-0.140868,0.031134761904761867,-0.16600319999999974,17619.509766,0
255,2015-06-29,0.04585637325637327,-0.11874799999999995,0.03472530062530059,-0.15241199999999974,17596.349609,0
256,2015-06-26,0.0641991341991342,-0.17891599999999994,0.03171911495911492,-0.18817279999999975,17946.679688,1
257,2015-06-25,-0.004530639730639734,-0.13203199999999998,0.011279047619047574,-0.18640559999999975,17890.359375,0
258,2015-06-24,0.03721818181818181,-0.12614,0.009551409331409282,-0.18788399999999975,17966.070312,1
259,2015-06-23,0.002548268398268401,-0.14401999999999998,0.019361063011062964,-0.16850159999999972,18144.070312,1
260,2015-06-22,0.06782332852332852,-0.10811199999999996,0.033451654641654595,-0.13784399999999972,18119.779297,0
261,2015-06-19,0.030636507936507937,-0.231756,0.02786872053872049,-0.16615039999999973,18015.949219,0
262,2015-06-18,0.08811666666666668,-0.052479999999999985,0.04498240019240014,-0.14784239999999974,18115.839844,1
263,2015-06-17,-0.003320149547422275,-0.253616,0.030753704578249986,-0.17694319999999975,17935.740234,0
